,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
918,nytimes,Sat Jul 07 20:15:07 +0000 2018,"Anne Frank's family tried to escape the Nazis. The U.S. immigration process got in the way, new research shows. https://t.co/R72xVFo3kD",0.1779,0.082,0.918,0.0,119
919,nytimes,Sat Jul 07 20:00:08 +0000 2018,"In Opinion

Erika R. Cheng, Lauren G. Fiechtner and Aaron E. Carroll write, ""In the past decade or so, we have succ… https://t.co/s6AhI9uId6",0.0,0.0,1.0,0.0,120
920,nytimes,Sat Jul 07 19:45:07 +0000 2018,Many of the Islamic State's senior leaders have been killed. But American intelligence and military officials warn… https://t.co/aWxBJcBif9,0.34,0.181,0.699,0.12,121
921,nytimes,Sat Jul 07 19:30:13 +0000 2018,"If you love yogurt, making your own should be a culinary right of passage https://t.co/yH143aYUy7",0.6369,0.244,0.756,0.0,122
922,nytimes,Sat Jul 07 19:15:05 +0000 2018,"Democratic senators in tough races in red states are in a bind: If they vote for a Trump court pick, they may save… https://t.co/2osEnF27KU",-0.128,0.0,0.933,0.067,123
923,nytimes,Sat Jul 07 19:00:09 +0000 2018,"In Opinion 

Annie Lowrey writes, ""The country’s strongest anti-poverty programs are in many cases also its simples… https://t.co/xvFKPhbxcJ",0.4404,0.146,0.854,0.0,124
924,nytimes,Sat Jul 07 18:45:05 +0000 2018,Representative Jim Jordan remains defiant amid accusations from Ohio State University wrestlers who say he knew of… https://t.co/SmtxB72NeF,-0.4939,0.0,0.792,0.208,125
925,nytimes,Sat Jul 07 18:30:06 +0000 2018,Trump has said that trade wars are “easy to win.” The question is whether he has a plan to achieve the results he w… https://t.co/maZGcxVpQb,-0.5574,0.0,0.865,0.135,126
926,nytimes,Sat Jul 07 18:15:05 +0000 2018,"Rather than retreating from flood-prone New York City neighborhoods after Hurricane Sandy, some developers are wadi… https://t.co/aggBaU9stb",0.0,0.0,1.0,0.0,127
927,nytimes,Sat Jul 07 18:00:04 +0000 2018,"RT @NYTNational: In Alabama, a man known as a prisoner's rights advocate is facing death row. But he didn't kill anyone. https://t.co/MyDit…",0.5657,0.2,0.704,0.096,128
928,nytimes,Sat Jul 07 17:45:05 +0000 2018,"A downside to fame in the social media age: a flood of bogus celebrity accounts that spread lies, pledge love and d… https://t.co/l3ZfGeaTlh",0.5106,0.246,0.588,0.166,129
929,nytimes,Sat Jul 07 17:33:41 +0000 2018,"Records for over 14,000 nursing homes show big fluctuations in staffing from day to day. At one home, there was 1 a… https://t.co/4RScngbgwu",0.0,0.0,1.0,0.0,130
930,nytimes,Sat Jul 07 17:15:06 +0000 2018,"The majority of romance novels on the best-seller lists are by and about white, heterosexual people. These writers… https://t.co/SwDyQV1jCn",0.5574,0.167,0.833,0.0,131
931,nytimes,Sat Jul 07 17:00:13 +0000 2018,"Increasingly, the desire to save the sea turtle is winning out, especially among younger Balinese https://t.co/C6i4DEy2mW",0.8519,0.417,0.583,0.0,132
932,nytimes,Sat Jul 07 16:48:19 +0000 2018,"Macerata, Italy, once had a reputation for embracing migrants. But the town has turned on them after a killing and… https://t.co/eCyUsWedHE",-0.7964,0.0,0.747,0.253,133
933,nytimes,Sat Jul 07 16:47:47 +0000 2018,RT @nytopinion: It’s a mistake to doubt the sincerity of Susan Collins’s and Lisa Murkowski’s dedication to questions of women’s health. Wh…,-0.5994,0.0,0.795,0.205,134
934,nytimes,Sat Jul 07 16:30:02 +0000 2018,Your weekend playlist has arrived https://t.co/OsO5M8rT1D,0.0,0.0,1.0,0.0,135
935,nytimes,Sat Jul 07 16:15:09 +0000 2018,Scott Pruitt’s fall from the EPA is a story of his diminishing relationship with many of his closest loyalists https://t.co/j6HQxGBX21,0.2732,0.104,0.896,0.0,136
936,nytimes,Sat Jul 07 16:03:02 +0000 2018,"England breezed past Sweden, 2-0, to enter the semifinals of the World Cup for the first time since 1990 https://t.co/5ZcJ1EBv4s",0.0,0.0,1.0,0.0,137
937,nytimes,Sat Jul 07 15:50:04 +0000 2018,"“We live in a Red Sox/Yankees world. And you have to pick a team,” Alan Dershowitz said. But it's more complicated… https://t.co/jsXSlTv0Xf",0.0,0.0,1.0,0.0,138
938,nytimes,Sat Jul 07 15:35:02 +0000 2018,"Steve Ditko helped create Spider-Man and Dr. Strange, villains like the Green Goblin and Dr. Octopus, and fan favor… https://t.co/r8sYYcXtxO",-0.0772,0.246,0.534,0.221,139
939,nytimes,Sat Jul 07 15:20:09 +0000 2018,"England leads Sweden, 1-0, in the second half of this World Cup quarterfinal game. Follow live: https://t.co/NLBl0UQ9zQ",0.0,0.0,1.0,0.0,140
940,nytimes,Sat Jul 07 15:06:17 +0000 2018,There are schools inside the shelters and detention centers housing migrant children. The education offered is unev… https://t.co/roI3oMAneR,-0.3612,0.0,0.872,0.128,141
941,nytimes,Sat Jul 07 14:50:03 +0000 2018,"Divers have to navigate flooded passages, with some openings as small as 3 feet wide, to rescue 12 boys and their s… https://t.co/pldlN7TmvJ",0.5106,0.136,0.864,0.0,142
942,nytimes,Sat Jul 07 14:37:41 +0000 2018,Another video of a white person calling the police on a black person for an everyday activity has surfaced. This ti… https://t.co/4TE6fjqPMl,0.0,0.0,1.0,0.0,143
943,nytimes,Sat Jul 07 14:22:03 +0000 2018,"Breaking News: North Korea accused the U.S. of a “gangster-like demand for denuclearization,” even as Secretary of… https://t.co/BXuBX1jWpK",-0.4019,0.0,0.802,0.198,144
944,nytimes,Sat Jul 07 14:10:15 +0000 2018,These badges have to be worn by all fans at the World Cup. That includes VIPs like Diego Maradona and Sepp Blatter. https://t.co/rn4HfW6Wrz,0.0772,0.097,0.817,0.086,145
945,nytimes,Sat Jul 07 13:53:51 +0000 2018,Al Qaeda-Backed Terrorist Group Has a New Target: Plastic Bags https://t.co/SZpfp6L0H3,-0.6908,0.0,0.657,0.343,146
946,nytimes,Sat Jul 07 13:48:46 +0000 2018,"A little-known progressive scored a stunning upset in a Democratic primary. Before Alexandria Ocasio-Cortez, there… https://t.co/BYVgZcxZyJ",0.0,0.16,0.679,0.16,147
947,nytimes,Sat Jul 07 13:29:59 +0000 2018,Amy McGrath went from a U.S. Naval Academy graduate to a Marine combat aviator to a candidate for Congress. Why? Sh… https://t.co/rq2YxGIjFH,-0.34,0.0,0.882,0.118,148
948,nytimes,Sat Jul 07 13:10:56 +0000 2018,England vs. Sweden: World Cup 2018 Live https://t.co/vwZMsYps15,0.0,0.0,1.0,0.0,149
949,nytimes,Sat Jul 07 13:01:03 +0000 2018,How the watch the World Cup quarterfinals https://t.co/JxV8jorX2i,0.0,0.0,1.0,0.0,150
950,nytimes,Sat Jul 07 12:40:03 +0000 2018,RT @hfairfield: These are the 76 environmental rules being rolled back by Trump: (EPA involved in about a third of them): https://t.co/FY7b…,0.0,0.0,1.0,0.0,151
951,nytimes,Sat Jul 07 12:25:05 +0000 2018,Plan to Exhume Franco Renews Spain’s Wrestle With History https://t.co/4A78pCZspD,0.0,0.0,1.0,0.0,152
952,nytimes,Sat Jul 07 12:15:29 +0000 2018,"The best places to watch the World Cup in NYC, whether you're cheering for Croatia, Brazil or Russia https://t.co/IuLnVPxHyC",0.8176,0.306,0.694,0.0,153
953,nytimes,Sat Jul 07 11:56:33 +0000 2018,Dozens Are Killed and 1.6 Million Evacuated as ‘Historic’ Rains Pound Japan https://t.co/2lhQHL8QGX,-0.6705,0.0,0.727,0.273,154
954,nytimes,Sat Jul 07 11:48:58 +0000 2018,RT @NYTSports: “Neymar does what all beginning actors do. They oversell the event.” https://t.co/VXkIRwNMOk https://t.co/vN6tWGPuzs,-0.2263,0.0,0.881,0.119,155
955,nytimes,Sat Jul 07 11:31:04 +0000 2018,"Why England will win the World Cup:
• England is healthy, rested and young
• England is great at set pieces

Why En… https://t.co/k8ihInmPrb",0.891,0.358,0.642,0.0,156
956,nytimes,Sat Jul 07 11:07:59 +0000 2018,Lions on a South African game reserve ate as many as 3 men who were suspected of poaching rhinos https://t.co/oJdlJs1vj2,-0.2263,0.0,0.899,0.101,157
957,nytimes,Sat Jul 07 10:49:55 +0000 2018,"""Everything about the weeklong Caribbean cruise is meant to buff life’s unpleasant edges into sea glass. If it soun… https://t.co/ZYIi1VINsr",-0.4767,0.0,0.86,0.14,158
958,nytimes,Sat Jul 07 10:32:32 +0000 2018,"""All plant-based foods are 'superfoods' in the sense that they offer fiber, vitamins, minerals and phytonutrients"" https://t.co/YGxTNw9zp6",0.0,0.0,1.0,0.0,159
959,nytimes,Sat Jul 07 10:15:05 +0000 2018,It's a shame we're talking about Zlatan Ibrahimovic as Sweden approaches the World Cup quarterfinals for the first… https://t.co/0bsZ3WYMAu,-0.4767,0.0,0.846,0.154,160
960,nytimes,Sat Jul 07 10:11:46 +0000 2018,The Look: Bomba: The Enduring Anthem of Puerto Rico https://t.co/4kQo4GVXV9,0.0,0.0,1.0,0.0,161
961,nytimes,Sat Jul 07 10:04:59 +0000 2018,"In St. Petersburg, Managing Sleep and Soccer https://t.co/iVSmestwpL",0.0,0.0,1.0,0.0,162
962,nytimes,Sat Jul 07 10:00:30 +0000 2018,Nonfiction: The Opium War and the Humiliation of China https://t.co/zP8SOHgyrx,-0.8225,0.0,0.513,0.487,163
963,nytimes,Sat Jul 07 09:48:30 +0000 2018,"""Everything about the weeklong Caribbean cruise is meant to buff life’s unpleasant edges into sea glass. If it soun… https://t.co/r0CnvwiTWt",-0.4767,0.0,0.86,0.14,164
964,nytimes,Sat Jul 07 09:31:15 +0000 2018,What you pay at the pharmacy for generic drugs can vary widely based on where you live https://t.co/Kxmgh6M0nd,-0.1027,0.0,0.924,0.076,165
965,nytimes,Sat Jul 07 09:14:08 +0000 2018,"RT @nytopinion: Ben Carson, Trump's secretary of HUD and a devout Seventh-day Adventist, has described commitment to the separation of chur…",0.3818,0.12,0.88,0.0,166
966,nytimes,Sat Jul 07 08:58:06 +0000 2018,Here’s Some Cryptocurrency. Now Please Use It. https://t.co/foYqmXlk0H,0.3182,0.247,0.753,0.0,167
967,nytimes,Sat Jul 07 08:54:16 +0000 2018,"The new White House communications official, Bill Shine, lifted Fox News but carries the weight of the network’s ha… https://t.co/KUU2OroAlV",0.0,0.0,1.0,0.0,168
968,nytimes,Sat Jul 07 08:37:34 +0000 2018,"If you’re seeing “Sorry to Bother You” this weekend, stream these titles afterwards
https://t.co/SjNEzDIoxa",-0.34,0.0,0.844,0.156,169
969,nytimes,Sat Jul 07 08:21:04 +0000 2018,"If you’re going to adopt a country for the World Cup, why not one you experienced firsthand? https://t.co/mmVCGJzaJH",0.1779,0.096,0.904,0.0,170
970,nytimes,Sat Jul 07 08:03:44 +0000 2018,RT @nytimesbooks: Ta-Nehisi Coates takes the helm of Captain America this month. He explains where he’s taking the Star-Spangled Avenger in…,0.0,0.0,1.0,0.0,171
971,nytimes,Sat Jul 07 07:46:46 +0000 2018,The World Cup is the planet’s most-watched sporting competition. But it's an afterthought for soccer’s elite scouts. https://t.co/nsKLuSVlpF,0.0,0.0,1.0,0.0,172
972,nytimes,Sat Jul 07 07:29:59 +0000 2018,"Visiting Seattle? Here’s what to eat, drink, see and visit in the rapidly growing city. https://t.co/PGcxFwyp3C",0.1779,0.102,0.898,0.0,173
973,nytimes,Sat Jul 07 07:13:26 +0000 2018,"Visiting Seattle? Here’s what to eat, drink, see and visit in the rapidly growing city. https://t.co/HnonZtQ2fQ",0.1779,0.102,0.898,0.0,174
974,nytimes,Sat Jul 07 06:54:53 +0000 2018,Pompeo and North Korean Official Meet for 2nd Day of Talks https://t.co/8wd7XDZDWA,0.0,0.0,1.0,0.0,175
975,nytimes,Sat Jul 07 06:51:04 +0000 2018,Because summer fun doesn't have to be expensive https://t.co/DmAdpINJ9V,0.5106,0.292,0.708,0.0,176
976,nytimes,Sat Jul 07 06:34:45 +0000 2018,Here are the details for each environmental policy that the Trump administration has targeted  https://t.co/LNe6KPYy3Q,0.0,0.0,1.0,0.0,177
977,nytimes,Sat Jul 07 06:18:17 +0000 2018,9 reads almost as satisfying as taking a vacation https://t.co/3xgL2quywp,0.4062,0.28,0.72,0.0,178
978,nytimes,Sat Jul 07 06:01:29 +0000 2018,"RT @RorySmith: “If you don’t know every player who’s here beforehand, you haven’t done your work properly.”

Why globalisation, analytics a…",0.0,0.0,1.0,0.0,179
979,nytimes,Sat Jul 07 05:45:04 +0000 2018,The monument comes with no plaque or explanation. The urge to hit CTRL-ALT-DEL and see what happens is powerful. https://t.co/q7bIHF0sDf,0.1531,0.122,0.783,0.096,180
980,nytimes,Sat Jul 07 05:28:16 +0000 2018,New Yorkers can camp – and glamp – within the city limits. Views include both stars and skyscrapers. https://t.co/YIFnY926ZY,0.0,0.0,1.0,0.0,181
981,nytimes,Sat Jul 07 05:11:04 +0000 2018,"RT @meslackman: Liberté, Égalité, Fraternité” is not just France’s motto, it is the law. In fact, the nation’s highest constitutional tribu…",0.0,0.0,1.0,0.0,182
982,nytimes,Sat Jul 07 04:54:32 +0000 2018,Paul Manafort Seeks to Move Criminal Trial Hundreds of Miles From Washington https://t.co/pySaHULlo0,-0.5267,0.0,0.779,0.221,183
983,nytimes,Sat Jul 07 04:45:06 +0000 2018,RT @nytgraphics: The obstacles and tasks ahead of rescue divers attempting to save 12 boys and their soccer coach from a cave. https://t.co…,0.5994,0.231,0.676,0.093,184
984,nytimes,Sat Jul 07 04:29:03 +0000 2018,"""Try and keep your cool. The bad stuff happens when you don't."" https://t.co/sqziBOdgUV",-0.296,0.137,0.655,0.208,185
985,nytimes,Sat Jul 07 04:15:07 +0000 2018,RT @amyfiscus: NEW: Trump is growing less likely to sit for an interview with Mueller.  @nytmike and @maggieNYT explain why Trump and his l…,0.1779,0.069,0.931,0.0,186
986,nytimes,Sat Jul 07 04:05:02 +0000 2018,"RT @EricLiptonNYT: When Trump administration started all the talk was about how ""Deep State"" would complicate efforts of Trump appointees,…",0.0,0.0,1.0,0.0,187
987,nytimes,Sat Jul 07 03:57:47 +0000 2018,"RT @EricLiptonNYT: SCOOP: EPA, in last day that Pruitt is administrator, moves to circumvent limit on manufacturing of ""super polluting"" di…",0.7378,0.247,0.753,0.0,188
988,nytimes,Sat Jul 07 03:51:06 +0000 2018,"Anne Frank’s Family Was Thwarted by United States Immigration Rules, New Research Shows https://t.co/uL88SyD9Sp",0.4019,0.176,0.755,0.069,189
989,nytimes,Sat Jul 07 03:46:53 +0000 2018,Scarlett Johansson faced a storm of criticism after it was reported that she would play a transgender man in a movie https://t.co/HDGyEFlqmy,-0.128,0.108,0.762,0.13,190
990,nytimes,Sat Jul 07 03:28:58 +0000 2018,"“We have held on to that idea that men are supposed to provide, but have loosened up on the idea that women have to… https://t.co/bSjhpxeVwk",0.0,0.0,1.0,0.0,191
991,nytimes,Sat Jul 07 03:12:24 +0000 2018,‘Super Polluting’ Trucks Receive Loophole on Pruitt’s Last Day https://t.co/y9hvV69VAV,0.0,0.0,1.0,0.0,192
992,nytimes,Sat Jul 07 03:11:35 +0000 2018,This new Netflix special lets viewers in on one of comedy’s biggest secrets: the funniest stand-ups are the ones yo… https://t.co/kxbjiyhgIm,0.743,0.249,0.751,0.0,193
993,nytimes,Sat Jul 07 02:52:07 +0000 2018,Why aren't people of childbearing age having as many children as they used to? We asked them. https://t.co/mFSAhZmqjc,0.0,0.0,1.0,0.0,194
994,nytimes,Sat Jul 07 02:32:45 +0000 2018,Vans is saying goodbye to the music festival that made it cool https://t.co/mkX0tpVuXu,0.6705,0.333,0.667,0.0,195
995,nytimes,Sat Jul 07 02:16:42 +0000 2018,A delicious way to use up summer squash (and some cheese) https://t.co/9QEir8UjzC,0.5719,0.27,0.73,0.0,196
996,nytimes,Sat Jul 07 02:00:32 +0000 2018,"“It’s such trash you just get sucked into it,” said one fan of the British reality show “Love Island” https://t.co/dHCeNAwAxm",-0.1779,0.099,0.773,0.129,197
997,nytimes,Sat Jul 07 01:40:48 +0000 2018,How smart TVs in millions of U.S. homes track more than what’s on tonight https://t.co/Uv37O7nM0X,0.4019,0.162,0.838,0.0,198
998,nytimes,Sat Jul 07 01:23:47 +0000 2018,The Lure of the Surfing Life https://t.co/d2UgPjq60d,0.0,0.0,1.0,0.0,199
999,nytimes,Sat Jul 07 01:18:42 +0000 2018,"Jim Jordan Is Defiant as Allegations Mount, and Supporters Point to ‘Deep State’ https://t.co/DYgjcsX1Y0",0.25,0.173,0.714,0.113,200
1000,enews,Sun Jul 08 23:44:46 +0000 2018,Justin Bieber Is Officially Taken! All the Women He's Romanced Over the Years https://t.co/TNPv9LoDWP,0.5411,0.212,0.788,0.0,1
1001,enews,Sun Jul 08 23:41:26 +0000 2018,Drake Bell Visits Drake &amp; Josh House and Discovers It's Gone https://t.co/v3FlgX6gig,0.0,0.0,1.0,0.0,2
1002,enews,Sun Jul 08 23:15:26 +0000 2018,In 2011 Hailey Baldwin and Justin Bieber were just two teens at his Never Say Never premiere: https://t.co/FvsFqOC3lP,0.0,0.0,1.0,0.0,3
1003,enews,Sun Jul 08 22:40:08 +0000 2018,These future in-laws are ready: https://t.co/sxk4QpFkco,0.3612,0.333,0.667,0.0,4
1004,enews,Sun Jul 08 22:29:33 +0000 2018,Our Savior Ariana Grande is coming to the defense of Hailey Baldwin and Justin Bieber. https://t.co/EGpxjIjI2h,0.128,0.091,0.909,0.0,5
1005,enews,Sun Jul 08 20:47:01 +0000 2018,Meanwhile... https://t.co/YvchbWzocR,0.0,0.0,1.0,0.0,6
1006,enews,Sun Jul 08 20:35:20 +0000 2018,We don't need to worry about our girl Selena. https://t.co/aQQv7Jb3Uo,0.3412,0.211,0.789,0.0,7
1007,enews,Sun Jul 08 20:25:15 +0000 2018,Here's a guide to Hailey Baldwin and Justin Bieber's road to romance and engagement: https://t.co/pDgyB2AdfZ,0.765,0.355,0.645,0.0,8
1008,enews,Sun Jul 08 18:58:21 +0000 2018,We're interrupting your Sunday morning to inform you that Justin Bieber and Hailey Baldwin have gotten engaged. https://t.co/wU6tyJAF6Z,0.128,0.129,0.766,0.105,9
1009,enews,Sun Jul 08 18:00:38 +0000 2018,Kourtney Kardashian is celebrating her daughter's birthday in Italy: https://t.co/3qRBYoifEN,0.5719,0.291,0.709,0.0,10
1010,enews,Sun Jul 08 16:28:39 +0000 2018,"Happy birthday to @MiloVentimiglia! (We've always been #TeamJess, but don't tell anyone.) https://t.co/U5MAujbtZQ",0.3903,0.18,0.82,0.0,11
1011,enews,Sun Jul 08 15:03:02 +0000 2018,Beyoncé and Jay-Z Show PDA on Romantic Trip to Lake Como https://t.co/5teVMIbTL6,0.4019,0.197,0.803,0.0,12
1012,enews,Sun Jul 08 11:08:11 +0000 2018,Celebrate Milo Ventimiglia's Birthday By Voting for His Best TV Role of All Time https://t.co/UWoCgyZKku,0.836,0.378,0.622,0.0,13
1013,enews,Sun Jul 08 10:41:12 +0000 2018,From Bad-Boy Boyfriend to America's Dad: How Milo Ventimigla Survived Hollywood and Found Lasting Success https://t.co/y6KidRTxYM,0.7906,0.333,0.667,0.0,14
1014,enews,Sun Jul 08 10:23:34 +0000 2018,Relive Julianne Hough and Brooks Laich's Fairy-Tale Wedding One Year Later https://t.co/50TBg4sy32,0.0,0.0,1.0,0.0,15
1015,enews,Sun Jul 08 03:47:19 +0000 2018,Meghan Trainor and Daryl Sabara Celebrate Their 2-Year Anniversary With a Hawaiian Getaway--and Another Ring! https://t.co/vBCl73OaUD,0.6114,0.222,0.778,0.0,16
1016,enews,Sun Jul 08 02:51:45 +0000 2018,Queer Eye Season 2 Sweethearts William and Shannan Are Married https://t.co/7p6BiRyBeb,0.5859,0.297,0.703,0.0,17
1017,enews,Sun Jul 08 01:46:09 +0000 2018,Kris Jenner Joins Kourtney Kardashian and Kids in Italy for a Luxurious Yacht Ride https://t.co/v3Qmq3BMx8,0.0,0.0,1.0,0.0,18
1018,enews,Sun Jul 08 00:45:58 +0000 2018,"Tyler Honeycutt Dead at 27: Basketball Player Died From Apparent ""Self-Inflicted Injury"" After Police Shootout https://t.co/yhxfR2fv6K",-0.8934,0.0,0.549,0.451,19
1019,enews,Sun Jul 08 00:08:18 +0000 2018,"Guy Pearce wants to clarify his remarks about Kevin Spacey acting ""handsy"" around him: https://t.co/CCCdb8XXP3",0.0,0.0,1.0,0.0,20
1020,enews,Sat Jul 07 23:51:18 +0000 2018,A goodbye is coming. https://t.co/ZGOf0T5Gd7,0.0,0.0,1.0,0.0,21
1021,enews,Sat Jul 07 23:04:46 +0000 2018,"""The one thing I was insecure about, she has—she has the most perfect lips in the whole entire world. She didn't ge… https://t.co/tEoeFPuZ1S",0.2944,0.149,0.746,0.105,22
1022,enews,Sat Jul 07 22:46:10 +0000 2018,Kaley Cuoco is maintaining her sense of humor as she continues her recovery after shoulder surgery. https://t.co/fu4JruAGwZ,0.2732,0.116,0.884,0.0,23
1023,enews,Sat Jul 07 20:32:05 +0000 2018,Serena Williams has opened up about how she missed Alexis Olympia's first steps: https://t.co/CGxLNlQxhs,-0.296,0.0,0.855,0.145,24
1024,enews,Sat Jul 07 19:50:10 +0000 2018,"Kylie Jenner and Jordyn Woods got on YouTube and talked about their friendship, weight loss, and Stormi secrets.  https://t.co/TywZOYWbPZ",0.1531,0.131,0.766,0.104,25
1025,enews,Sat Jul 07 19:39:48 +0000 2018,"Halsey got teary-eyed onstage while singing Him &amp; I, her duet with G-Eazy, just days after she announced their brea… https://t.co/8qsozWBfJD",0.0,0.0,1.0,0.0,26
1026,enews,Sat Jul 07 19:22:22 +0000 2018,Not bad for a Hollaback girl with no talent: https://t.co/9sosTjvbFq,0.5346,0.408,0.433,0.159,27
1027,enews,Sat Jul 07 17:04:34 +0000 2018,You messed with the wrong mama bear: https://t.co/BrbiCNlAfF,-0.6705,0.0,0.522,0.478,28
1028,enews,Sat Jul 07 16:48:07 +0000 2018,Nicki Minaj and Ariana Grande have officially reunited for their Bed music video and WE STAN: https://t.co/xz6zSyehg8,0.0,0.0,1.0,0.0,29
1029,enews,Sat Jul 07 16:08:58 +0000 2018,Katharine McPhee Defends Her Engagement to David Foster With Sassy Clapback https://t.co/1P3XArR8kZ,0.4588,0.214,0.786,0.0,30
1030,enews,Sat Jul 07 15:52:11 +0000 2018,Inside Ashley Greene and Paul Khoury's Fairytale Wedding in the Forest https://t.co/yymFxhWVaO,0.0,0.0,1.0,0.0,31
1031,enews,Sat Jul 07 11:14:22 +0000 2018,Saturday Savings: Joan Smalls' Go-Anywhere Cami Top Is on Sale! https://t.co/FJNb750ywP,0.2714,0.173,0.827,0.0,32
1032,enews,Sat Jul 07 03:23:25 +0000 2018,Kim admits she has become less materialistic since she was robbed in Paris. https://t.co/yJ3o205wxM,0.296,0.145,0.855,0.0,33
1033,enews,Sat Jul 07 02:44:58 +0000 2018,"Katharine McPhee has a message for her haters: ""Y'all should be worrying more about registering to vote and midterm… https://t.co/11ogJjQ6JM",-0.6808,0.0,0.752,0.248,34
1034,enews,Sat Jul 07 02:33:08 +0000 2018,Panic! at the Disco's lead vocalist Brendon Urie identifies as pansexual—meaning his attraction is not limited to p… https://t.co/q0av4D6XQV,0.1675,0.204,0.66,0.136,35
1035,enews,Sat Jul 07 02:17:00 +0000 2018,What's wrong with being confident (and throwing some shade)? https://t.co/DxzIggNE1Z https://t.co/58FS6phaWJ,0.0258,0.209,0.588,0.203,36
1036,enews,Sat Jul 07 01:49:00 +0000 2018,This is a big step for Taylor Swift. https://t.co/zCzGmzNQsi,0.2023,0.205,0.795,0.0,37
1037,enews,Sat Jul 07 01:31:25 +0000 2018,#Twilight's Ashley Greene is officially married! https://t.co/zzMIoqXx0o,0.0,0.0,1.0,0.0,38
1038,enews,Sat Jul 07 01:28:37 +0000 2018,"It's a love story, and we say yes. https://t.co/UVLJw5pyQ6",0.7845,0.535,0.465,0.0,39
1039,enews,Sat Jul 07 00:26:57 +0000 2018,Is that a British accent we hear? 🤔 https://t.co/EMVxGgO9hp,0.0,0.0,1.0,0.0,40
1040,enews,Sat Jul 07 00:05:34 +0000 2018,Imagine Dragons' Dan Reynolds' personal trainer is giving all the details behind the rock star's body transformatio… https://t.co/FwLZr8aXhc,0.34,0.124,0.876,0.0,41
1041,enews,Fri Jul 06 23:11:59 +0000 2018,#RHONY's Jill Zarin has a new man in her life: https://t.co/P5ISlx9wst,0.0,0.0,1.0,0.0,42
1042,enews,Fri Jul 06 23:01:18 +0000 2018,"Four years ago Ed Sheeran began his end game. ❤️ He’s made mistakes and made some choices, that’s hard to deny and… https://t.co/hiRhzUacXY",-0.6486,0.0,0.769,0.231,43
1043,enews,Fri Jul 06 22:44:30 +0000 2018,"Ask us if we're ok after watching G-eazy's first performance of ""Him &amp; I"" since splitting with Halsey:… https://t.co/WZuE78m1iu",0.296,0.109,0.891,0.0,44
1044,enews,Fri Jul 06 22:28:53 +0000 2018,"Is it hot in here, or is that just Ben Affleck and Lindsay Shookus' romance? https://t.co/oWCKBfbASV",0.5574,0.194,0.806,0.0,45
1045,enews,Fri Jul 06 22:14:28 +0000 2018,"Kaley Cuoco got a husband, ""babysitter, and apparently a hair stylist"" all in one, and we couldn't be more excited… https://t.co/3YafPoA5QQ",0.0,0.0,1.0,0.0,46
1046,enews,Fri Jul 06 22:00:24 +0000 2018,7th Heaven... https://t.co/4hr4RxjHnG,0.0,0.0,1.0,0.0,47
1047,enews,Fri Jul 06 21:43:09 +0000 2018,"May the Force be with you, Keri Russell. https://t.co/jdtkG4sHJX",0.0,0.0,1.0,0.0,48
1048,enews,Fri Jul 06 21:30:00 +0000 2018,Chris Brown exited the stage after his concert to find police waiting to arrest him for felony battery. https://t.co/vO3EYC3vVM,-0.7096,0.0,0.742,0.258,49
1049,enews,Fri Jul 06 21:24:05 +0000 2018,Hilary and Matthew sitting in a tree...https://t.co/FALbvRasMy,0.0,0.0,1.0,0.0,50
1050,enews,Fri Jul 06 21:05:12 +0000 2018,Jennifer Garner celebrated #YESday with her kids and agreed to whatever they said. Her day included ice cream for b… https://t.co/UYTlPYOFEa,0.7003,0.234,0.766,0.0,51
1051,enews,Fri Jul 06 20:49:56 +0000 2018,Chris Brown exited the stage after his concert just to find police waiting in the wings of the venue to arrest him… https://t.co/sdJV6G4B5A,-0.34,0.0,0.902,0.098,52
1052,enews,Fri Jul 06 20:34:22 +0000 2018,"Throw shade at Demi Lovato, and we're confident she will throw shade back. https://t.co/BEkM0T8UDn",0.4939,0.198,0.802,0.0,53
1053,enews,Fri Jul 06 20:24:16 +0000 2018,"Cardi B's baby girl is almost here, and we like it like that. https://t.co/EzW9jFeuMT",0.6124,0.294,0.706,0.0,54
1054,enews,Fri Jul 06 20:08:15 +0000 2018,"Chip Gaines started a tradition of wearing his hospital bracelet until it falls off with baby number one, and his t… https://t.co/SRYpRdGimP",0.0772,0.061,0.939,0.0,55
1055,enews,Fri Jul 06 19:53:09 +0000 2018,Appear on Ellen? Check. Compete on Dancing With the Stars? Check. Tour the country? Check. But what's next for Olym… https://t.co/nnQQ5nk9M6,0.0,0.0,1.0,0.0,56
1056,enews,Fri Jul 06 19:34:27 +0000 2018,"An Armie Hammer #FlashbackFriday, anyone? https://t.co/MM7Kq1ylaL https://t.co/TmUOqc3vlR",0.0,0.0,1.0,0.0,57
1057,enews,Fri Jul 06 19:15:36 +0000 2018,"""Love is not a choice,"" and he was right. Panic! at the Disco's lead vocalist Brendon Urie identifies as pansexual. https://t.co/NbzT6cKwVp",0.2942,0.174,0.698,0.128,58
1058,enews,Fri Jul 06 19:00:13 +0000 2018,The hairstyle doesn't fall far from the tree. https://t.co/lb5aSCkfdS,0.0,0.0,1.0,0.0,59
1059,enews,Fri Jul 06 18:40:52 +0000 2018,"""I definitely feel like we are more connected now especially that Khloe's back and we're hanging out with all the b… https://t.co/wmZHv4uPeI",0.6369,0.206,0.794,0.0,60
